Formatted Date,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars)
2012-08-12,16.8,16.7,0.64,9.6,200.0,12.2,1015.4
2012-08-13,17.4,17.4,0.6,5.8,209.0,12.0,1014.9
2012-08-14,19.3,19.2,0.45,14.6,293.0,11.7,1014.0
2012-08-15,19.9,19.5,0.48,7.4,261.0,11.9,1014.3
2012-08-16,21.2,20.8,0.48,8.8,114.0,11.9,1014.7
2012-08-17,22.7,22.3,0.5,6.3,104.0,11.9,1018.5
2012-08-18,22.9,22.6,0.49,11.2,42.0,11.9,1021.3
2012-08-19,22.4,21.9,0.49,8.6,147.0,11.9,
2012-08-20,25.0,24.3,0.47,3.6,200.0,12.1,1020.8
2012-08-21,26.9,26.2,0.45,4.1,224.0,11.9,1016.9
2012-08-22,28.0,27.4,0.45,6.5,224.0,12.0,1014.4
2012-08-23,28.5,28.1,0.43,7.4,183.0,11.9,1013.1
2012-08-24,29.1,28.6,0.43,8.6,190.0,11.9,1010.8
2012-08-25,28.0,27.5,0.42,7.4,190.0,11.9,1010.1
2012-08-26,24.6,24.3,0.5,18.8,237.0,12.2,1008.9
2012-08-27,19.6,19.6,0.62,18.3,309.0,11.6,1016.5
2012-08-28,18.0,18.0,0.54,6.3,150.0,11.2,595.9
2012-08-29,20.4,20.0,0.52,3.3,132.0,11.4,679.6
2012-08-30,22.9,22.4,0.49,4.3,138.0,11.9,1017.6
2012-08-31,25.1,24.3,0.39,13.0,135.0,11.5,1012.7
2012-09-01,23.5,23.1,0.47,9.7,221.0,11.9,1015.6
2012-09-02,23.8,23.5,0.51,10.1,138.0,11.9,1019.9
2012-09-03,23.9,23.3,0.47,6.1,134.0,11.9,1017.7
2012-09-04,23.9,23.4,0.45,7.2,113.0,11.6,1015.4
2012-09-05,24.0,23.8,0.56,6.6,182.0,10.9,1014.2
2012-09-06,21.3,21.3,0.67,11.1,212.0,11.9,1016.6
2012-09-07,17.4,17.4,0.5,9.1,295.0,11.9,1022.7
2012-09-08,20.0,19.7,0.51,9.9,282.0,11.9,1019.7
2012-09-09,21.7,21.5,0.49,9.1,187.0,11.9,1019.3
2012-09-10,21.6,21.1,0.47,8.7,127.0,11.9,1019.3
2012-09-11,22.4,22.0,0.43,12.8,140.0,12.1,1017.0
2012-09-12,22.0,21.7,0.39,15.6,155.0,11.9,1010.1
2012-09-13,16.1,16.1,0.7,16.1,268.0,12.1,1006.0
2012-09-14,17.2,17.2,0.77,12.3,314.0,10.8,1010.4
2012-09-15,16.4,16.4,0.68,12.3,308.0,12.2,1013.1
2012-09-16,16.9,16.8,0.56,13.0,83.0,11.9,1017.2
2012-09-17,18.2,18.2,0.59,5.7,79.0,12.1,1017.3
2012-09-18,20.7,20.7,0.58,8.7,138.0,11.6,1015.2
2012-09-19,20.1,20.1,0.63,15.5,213.0,11.8,1011.2
2012-09-20,11.6,11.4,0.88,18.9,305.0,11.6,1018.1
2012-09-21,11.4,10.9,0.71,10.6,263.0,12.1,1022.4
2012-09-22,13.6,13.4,0.66,8.6,150.0,11.9,
2012-09-23,15.9,15.9,0.73,5.5,207.0,11.6,1017.9
2012-09-24,20.9,20.7,0.62,11.9,156.0,11.5,1008.6
2012-09-25,20.1,20.1,0.61,14.5,229.0,11.9,1008.9
2012-09-26,21.1,20.8,0.55,12.7,171.0,12.1,1012.8
2012-09-27,23.1,22.7,0.52,12.5,186.0,11.9,1013.0
2012-09-28,16.6,16.6,0.83,6.5,259.0,12.0,1020.4
2012-09-29,18.6,18.6,0.84,4.9,105.0,8.2,1018.1
2012-09-30,20.6,20.6,0.73,11.6,209.0,11.0,1018.0
2012-10-01,19.8,19.8,0.74,7.7,184.0,10.4,1017.9
2012-10-02,19.0,19.0,0.87,12.5,176.0,9.6,1015.6
2012-10-03,15.8,15.8,0.8,10.7,252.0,9.8,1017.8
2012-10-04,15.1,15.1,0.77,2.7,167.0,9.6,1016.9
2012-10-05,15.0,15.0,0.6,9.5,254.0,11.4,1020.2
2012-10-06,15.8,15.8,0.66,6.1,161.0,11.5,1018.9
2012-10-07,15.9,15.7,0.78,14.6,234.0,11.1,1012.5
2012-10-08,10.0,9.0,0.7,15.5,281.0,12.2,1019.5
2012-10-09,9.9,9.4,0.69,9.1,172.0,12.0,1013.7
2012-10-10,11.1,10.6,0.72,9.8,291.0,10.6,1013.4
2012-10-11,10.0,9.7,0.79,8.1,260.0,10.0,1015.5
2012-10-12,11.8,11.7,0.73,8.2,65.0,11.1,1014.2
2012-10-13,12.4,12.3,0.81,6.1,197.0,9.6,1015.0
2012-10-14,13.3,13.3,0.94,5.7,114.0,6.2,1010.4
2012-10-15,16.2,16.2,0.87,13.0,131.0,9.0,1009.2
2012-10-16,,14.1,0.86,20.2,187.0,12.2,1010.6
2012-10-17,11.8,11.1,0.8,10.9,174.0,11.7,1022.3
2012-10-18,13.5,12.9,0.68,11.7,127.0,10.6,1023.2
2012-10-19,14.7,14.2,0.73,9.1,141.0,11.4,1021.4
2012-10-20,15.1,14.9,0.73,8.0,136.0,11.3,1019.9
2012-10-21,14.0,14.0,0.74,10.2,131.0,10.2,1021.2
2012-10-22,11.8,11.7,0.81,4.8,195.0,5.6,1022.1
2012-10-23,10.3,10.2,0.89,4.4,258.0,4.0,1022.3
2012-10-24,10.0,9.7,0.85,4.4,248.0,7.0,1020.0
2012-10-25,10.6,10.4,0.94,4.2,228.0,3.4,1014.8
2012-10-26,10.5,9.9,0.79,9.6,178.0,9.0,1010.0
2012-10-27,13.3,13.0,0.82,26.6,148.0,11.2,994.1
2012-10-28,3.9,-0.1,0.93,19.6,241.0,10.4,1003.4
2012-10-29,2.8,-0.3,0.94,12.2,229.0,8.7,1010.0
2012-10-30,2.6,-0.9,0.82,14.4,228.0,11.3,1012.9
2012-10-31,4.2,1.1,0.81,13.6,119.0,11.7,1014.2
2012-11-01,10.1,8.8,0.84,25.2,139.0,11.7,1001.4
2012-11-02,10.2,9.4,0.92,10.8,233.0,8.1,1008.1
2012-11-03,8.3,6.9,0.98,11.3,153.0,3.5,1015.4
2012-11-04,12.9,12.2,0.81,14.3,149.0,9.8,1012.1
2012-11-05,12.1,10.8,0.83,26.0,222.0,11.4,1002.6
2012-11-06,8.6,7.5,0.81,7.6,265.0,12.2,1015.4
2012-11-07,7.5,5.8,0.73,12.1,262.0,12.2,1024.3
2012-11-08,8.4,7.1,0.81,10.7,189.0,11.8,1024.4
2012-11-09,7.7,6.5,0.81,11.1,234.0,11.7,1019.3
2012-11-10,5.2,2.8,0.96,12.6,126.0,4.0,1021.7
2012-11-11,9.7,7.9,0.72,20.6,141.0,11.8,1019.1
2012-11-12,10.5,9.7,0.79,7.3,156.0,11.0,1023.0
2012-11-13,9.2,7.7,0.9,13.7,159.0,9.8,1028.6
2012-11-14,4.8,2.9,0.86,8.8,173.0,10.5,1031.6
2012-11-15,6.0,5.5,0.93,4.9,65.0,4.8,1028.2
2012-11-16,5.1,3.7,0.95,7.3,39.0,3.9,1025.5
2012-11-17,5.9,4.1,0.91,10.4,137.0,6.7,1021.4
2012-11-18,7.1,5.0,0.86,13.7,131.0,10.5,1018.4
2012-11-19,5.9,5.2,0.9,6.5,79.0,6.4,
2012-11-20,4.8,2.9,0.94,9.5,50.0,3.6,1022.8
2012-11-21,5.3,4.5,0.95,5.9,53.0,5.5,1023.8
2012-11-22,7.4,5.9,0.85,9.0,139.0,10.3,1025.9
2012-11-23,7.8,7.1,0.89,5.8,124.0,9.2,1024.7
2012-11-24,7.5,7.3,0.93,3.3,146.0,3.9,1025.1
2012-11-25,5.1,4.4,0.99,5.2,128.0,2.0,1022.8
2012-11-26,7.9,6.3,0.92,11.5,136.0,6.9,1018.6
2012-11-27,9.2,7.4,0.86,13.7,140.0,10.4,1012.8
2012-11-28,10.5,9.5,0.8,18.9,131.0,11.5,1004.8
2012-11-29,11.4,10.8,0.85,20.9,170.0,12.0,995.5
2012-11-30,5.2,2.8,0.88,11.0,301.0,12.2,1003.8
2012-12-01,3.8,2.5,0.83,6.3,275.0,10.6,1013.4
2012-12-02,3.6,1.5,0.97,9.6,109.0,4.4,1010.0
2012-12-03,1.1,-4.0,0.86,21.5,299.0,8.3,1008.0
2012-12-04,0.6,-3.1,0.84,13.4,171.0,10.6,1007.4
2012-12-05,0.1,-1.5,0.98,6.8,263.0,4.3,1002.4
2012-12-06,-1.9,-2.7,0.99,3.9,226.0,2.9,969.2
2012-12-07,-1.7,-4.9,0.76,9.2,210.0,10.8,1016.0
2012-12-08,-2.7,-9.6,0.87,27.2,32.0,6.2,1011.6
2012-12-09,-5.3,-11.0,0.8,20.3,266.0,8.1,1014.2
2012-12-10,-8.0,-12.0,0.85,8.6,161.0,7.3,1012.5
2012-12-11,-4.8,-8.8,0.85,10.1,266.0,6.6,1013.4
2012-12-12,-3.4,-9.7,0.78,21.9,294.0,9.9,1019.0
2012-12-13,-7.9,-14.1,0.76,15.7,165.0,11.4,1025.4
2012-12-14,-2.0,-8.8,0.73,27.6,143.0,12.6,937.8
2012-12-15,1.0,-5.1,0.82,30.2,149.0,11.9,1016.4
2012-12-16,1.1,-1.0,0.99,8.0,143.0,2.4,1015.2
2012-12-17,2.2,-0.6,0.96,10.2,115.0,8.3,1013.7
2012-12-18,2.1,-0.6,0.97,10.0,99.0,6.2,1013.1
2012-12-19,2.7,1.2,0.95,6.5,219.0,7.9,1018.7
2012-12-20,0.7,-1.3,0.91,7.6,200.0,4.8,1020.2
2012-12-21,-2.7,-4.9,0.99,6.6,174.0,1.5,1017.6
2012-12-22,-3.2,-5.1,0.98,5.8,199.0,3.0,1023.6
2012-12-23,-0.9,-4.5,0.91,10.9,129.0,5.9,1021.5
2012-12-24,2.0,-0.8,0.92,10.0,155.0,5.0,1019.5
2012-12-25,3.3,0.3,0.89,11.5,152.0,5.5,1016.8
2012-12-26,7.3,5.4,0.88,11.1,222.0,9.1,1015.9
2012-12-27,4.7,1.8,0.97,13.2,206.0,9.3,1017.7
2012-12-28,3.9,0.7,0.87,16.6,174.0,9.2,1019.5
2012-12-29,-1.0,-4.4,0.77,11.7,117.0,11.1,1031.4
2012-12-30,-0.6,-3.2,0.84,8.2,136.0,7.1,1027.4
2012-12-31,-3.2,-5.5,0.99,6.6,127.0,1.1,1020.8
2013-01-01,-3.4,-3.7,0.99,3.2,150.0,1.1,1020.3
2013-01-02,-2.7,-3.6,0.99,4.3,243.0,1.7,1024.6
2013-01-03,1.3,-0.2,0.93,6.8,224.0,7.8,1032.4
2013-01-04,7.2,3.8,0.76,25.3,284.0,12.1,1024.1
2013-01-05,5.6,2.8,0.9,15.0,288.0,11.3,1016.4
2013-01-06,0.5,-1.6,0.88,7.3,278.0,8.8,1019.9
2013-01-07,-2.0,-6.1,0.78,13.1,165.0,11.3,1024.3
2013-01-08,-5.1,-7.4,0.78,6.5,224.0,11.8,1028.9
2013-01-09,-3.3,-7.0,0.96,10.2,128.0,3.9,1023.6
2013-01-10,-0.9,-3.5,0.99,8.7,179.0,1.1,1013.8
2013-01-11,0.8,-1.9,0.92,10.6,249.0,7.7,1010.8
2013-01-12,-2.3,-5.1,0.77,8.8,226.0,11.8,1019.2
2013-01-13,-0.6,-4.5,0.79,12.8,78.0,11.5,1018.9
2013-01-14,3.3,-1.4,0.78,23.7,127.0,11.3,1014.2
2013-01-15,4.8,2.0,0.91,13.8,138.0,9.9,1011.2
2013-01-16,3.9,1.5,0.99,10.2,153.0,4.6,1002.1
2013-01-17,3.6,0.9,0.96,11.6,88.0,6.5,1001.7
2013-01-18,0.1,-3.0,0.98,11.8,161.0,4.2,999.5
2013-01-19,-2.1,-4.9,0.91,8.3,225.0,7.6,1002.3
2013-01-20,2.9,-0.5,0.9,15.2,140.0,10.2,1001.6
2013-01-21,9.3,7.5,0.83,17.0,151.0,11.7,996.9
2013-01-22,2.3,-1.7,0.92,16.0,254.0,9.4,1001.3
2013-01-23,1.3,-2.1,0.94,11.9,196.0,6.9,1009.6
2013-01-24,1.0,-3.3,0.93,19.1,37.0,7.2,1006.2
2013-01-25,-0.7,-7.0,0.75,27.1,162.0,11.5,1009.3
2013-01-26,-1.7,-5.1,0.81,11.2,168.0,12.4,1015.0
2013-01-27,-0.8,-3.0,0.85,7.9,230.0,8.6,1017.0
2013-01-28,-0.0,-2.8,0.94,9.1,188.0,5.1,1016.6
2013-01-29,1.7,-1.4,0.91,12.0,217.0,5.3,893.5
2013-01-30,5.1,2.6,0.91,11.5,204.0,9.1,846.4
2013-01-31,7.1,4.8,0.71,20.9,254.0,11.5,803.1
2013-02-01,6.4,4.1,0.72,15.1,224.0,12.2,842.1
2013-02-02,6.9,3.2,0.86,22.7,211.0,10.7,829.5
2013-02-03,1.7,-3.0,0.94,20.5,309.0,9.9,880.7
2013-02-04,0.9,-2.8,0.83,13.0,208.0,12.0,973.8
2013-02-05,,0.8,0.83,12.0,169.0,11.8,968.9
2013-02-06,4.7,2.3,0.88,10.1,145.0,9.6,832.9
2013-02-07,2.1,-2.0,0.83,17.1,277.0,10.7,835.1
2013-02-08,1.7,-1.9,0.77,14.5,202.0,12.5,924.1
2013-02-09,-1.1,-4.2,0.94,9.4,317.0,7.8,928.2
2013-02-10,-1.2,-4.5,0.95,9.9,222.0,5.0,928.1
2013-02-11,-3.4,-7.2,0.9,11.0,143.0,5.8,803.3
2013-02-12,2.3,-2.5,0.74,22.5,119.0,11.5,883.6
2013-02-13,5.1,3.1,0.82,9.2,177.0,10.8,844.8
2013-02-14,4.5,3.5,0.97,5.5,102.0,4.6,679.0
2013-02-15,4.6,4.3,0.95,3.9,261.0,4.3,806.3
2013-02-16,4.2,2.0,0.89,9.2,305.0,7.4,766.1
2013-02-17,1.8,-0.1,0.9,7.1,156.0,8.2,937.1
2013-02-18,1.0,-2.6,0.81,12.3,45.0,10.6,1021.1
2013-02-19,1.7,-0.2,0.79,7.4,210.0,9.1,1016.0
2013-02-20,2.7,-0.2,,11.3,272.0,10.4,1016.0
2013-02-21,-0.1,-3.6,0.82,12.4,116.0,9.7,1017.1
2013-02-22,0.3,-2.2,0.99,8.7,76.0,2.6,
2013-02-23,4.6,0.8,0.91,19.3,115.0,8.0,965.8
2013-02-24,6.9,2.8,0.86,27.5,138.0,11.8,1011.1
2013-02-25,8.5,6.9,0.86,12.4,168.0,11.1,1017.7
2013-02-26,7.3,6.5,0.97,5.9,263.0,9.6,1020.1
2013-02-27,5.3,4.8,0.97,4.4,220.0,6.1,1023.5
2013-02-28,4.3,3.7,0.91,4.4,167.0,6.3,1026.2
2013-03-01,2.9,1.0,0.91,9.2,242.0,6.2,1019.8
2013-03-02,3.5,0.9,0.73,10.5,292.0,11.3,1020.8
2013-03-03,3.0,0.9,0.71,10.3,243.0,10.3,1019.7
2013-03-04,2.7,0.5,0.68,9.6,188.0,10.7,1024.6
2013-03-05,4.0,2.1,0.64,13.4,105.0,9.9,1026.1
2013-03-06,8.8,6.7,0.61,19.8,150.0,12.0,1016.3
2013-03-07,9.5,7.9,0.82,16.2,146.0,12.2,1008.3
2013-03-08,12.5,11.8,0.76,12.1,167.0,11.8,1004.3
2013-03-09,12.3,12.0,0.85,7.7,195.0,9.9,1002.2
2013-03-10,10.8,10.2,0.94,8.1,228.0,6.5,999.8
2013-03-11,9.4,8.8,0.85,7.8,288.0,8.2,582.8
2013-03-12,8.6,8.2,0.81,8.2,132.0,9.7,749.5
2013-03-13,9.2,8.2,0.89,10.4,146.0,9.6,998.0
2013-03-14,4.2,-0.1,0.98,22.5,148.0,6.6,991.1
2013-03-15,-2.4,-8.2,0.92,20.7,307.0,8.7,1002.0
2013-03-16,-2.3,-4.6,0.74,7.8,300.0,12.1,1018.9
2013-03-17,-1.6,-4.3,0.72,9.4,137.0,10.6,1020.9
2013-03-18,3.0,-2.3,0.77,30.0,132.0,12.1,1006.1
2013-03-19,7.3,4.7,0.81,17.5,221.0,12.0,1000.5
2013-03-20,8.8,7.7,0.71,12.2,156.0,11.2,1008.4
2013-03-21,6.6,3.1,0.88,22.5,192.0,11.0,1005.9
2013-03-22,2.2,-3.4,0.83,30.0,305.0,8.6,1010.3
2013-03-23,0.9,-2.3,0.69,11.4,75.0,12.4,1018.2
2013-03-24,-2.1,-8.1,0.52,21.8,28.0,12.0,1020.2
2013-03-25,-0.9,-6.3,0.8,19.8,31.0,7.2,1011.0
2013-03-26,-0.9,-4.2,0.99,10.0,57.0,2.7,1005.3
2013-03-27,-0.6,-3.5,0.98,8.7,183.0,5.1,1011.0
2013-03-28,0.6,-1.9,0.88,9.8,137.0,6.7,1017.0
2013-03-29,4.3,0.2,0.89,20.9,151.0,10.3,1009.7
2013-03-30,9.1,8.1,0.95,9.6,124.0,7.6,1004.3
2013-03-31,9.0,6.8,0.86,20.9,207.0,11.1,998.8
2013-04-01,4.2,1.7,0.72,10.6,218.0,11.2,1009.9
2013-04-02,5.6,1.9,0.92,21.1,46.0,6.1,
2013-04-03,5.7,2.4,0.96,16.1,235.0,5.9,1004.7
2013-04-04,4.8,2.2,0.85,11.9,222.0,10.9,1010.5
2013-04-05,5.8,2.8,0.95,15.0,130.0,7.2,1005.7
2013-04-06,7.2,5.2,0.88,10.6,290.0,6.9,1011.6
2013-04-07,5.9,2.6,0.79,17.7,88.0,11.4,1014.2
2013-04-08,5.7,3.6,0.68,10.0,129.0,12.2,1012.2
2013-04-09,8.3,7.0,0.87,10.1,146.0,11.5,1009.8
2013-04-10,10.5,9.8,0.8,12.1,237.0,10.9,1010.6
2013-04-11,12.0,11.8,0.69,11.4,177.0,10.2,1013.9
2013-04-12,13.9,13.3,0.77,14.1,182.0,12.4,1010.6
2013-04-13,12.6,12.2,0.7,14.2,286.0,11.9,1018.5
2013-04-14,12.1,11.7,0.6,9.4,263.0,11.9,1026.4
2013-04-15,10.9,10.3,0.64,11.4,97.0,11.9,1026.7
2013-04-16,12.1,11.7,0.62,8.7,118.0,11.9,1025.0
2013-04-17,13.9,13.7,0.59,6.3,208.0,11.9,1023.8
2013-04-18,15.5,15.4,0.57,4.2,147.0,11.8,1020.7
2013-04-19,15.0,14.7,0.53,8.6,134.0,12.1,1018.3
2013-04-20,16.1,16.1,0.6,11.4,142.0,11.9,1017.7
2013-04-21,16.4,16.3,0.61,14.4,31.0,11.7,1016.3
2013-04-22,16.5,16.3,0.62,12.8,115.0,11.9,1014.5
2013-04-23,17.0,17.0,0.59,11.5,206.0,11.9,1021.0
2013-04-24,17.9,17.8,0.52,8.6,232.0,11.9,1026.5
2013-04-25,19.1,18.9,0.53,6.7,229.0,11.4,1023.6
2013-04-26,20.1,19.9,0.57,9.1,156.0,11.9,1015.2
2013-04-27,20.7,20.6,0.52,10.2,201.0,11.9,1008.0
2013-04-28,20.2,20.2,0.6,13.2,204.0,11.7,1012.8
2013-04-29,21.8,21.4,0.55,9.2,178.0,11.7,1018.6
2013-04-30,23.1,22.8,0.53,10.4,162.0,11.9,1018.2
2013-05-01,24.1,23.7,0.5,5.1,169.0,11.9,1018.3
2013-05-02,22.9,22.8,0.58,12.6,130.0,11.9,1014.1
2013-05-03,21.1,21.0,0.63,11.5,216.0,12.1,1011.0
2013-05-04,19.1,19.1,0.66,9.4,308.0,11.9,1015.7
2013-05-05,19.9,19.9,0.64,13.3,92.0,11.7,1019.2
2013-05-06,19.8,19.8,0.79,12.5,102.0,10.9,1018.4
2013-05-07,18.7,18.7,0.85,12.4,139.0,11.9,1016.9
2013-05-08,19.4,19.4,0.78,7.0,128.0,12.1,1016.0
2013-05-09,18.8,18.8,0.68,7.4,158.0,11.7,1017.3
2013-05-10,19.9,19.9,0.59,14.1,131.0,11.9,1013.2
2013-05-11,19.3,19.3,0.73,11.1,219.0,11.7,1009.3
2013-05-12,15.0,15.0,0.85,14.6,279.0,11.1,1008.6
2013-05-13,12.4,12.3,0.85,17.5,306.0,12.1,1012.3
2013-05-14,13.4,12.9,0.71,13.9,236.0,12.5,1013.6
2013-05-15,16.0,16.0,0.71,5.2,151.0,10.4,1010.8
2013-05-16,19.1,19.1,0.62,11.6,122.0,11.9,1007.4
2013-05-17,18.2,18.2,0.84,15.2,125.0,11.7,1005.9
2013-05-18,17.6,17.6,0.74,11.1,184.0,10.8,1013.8
2013-05-19,21.6,21.5,0.61,14.0,132.0,11.0,1010.9
2013-05-20,18.2,18.2,0.61,11.5,226.0,12.0,1014.2
2013-05-21,17.7,17.7,0.63,13.1,209.0,11.4,1014.1
2013-05-22,14.0,14.0,0.9,6.4,183.0,10.7,1008.1
2013-05-23,13.9,13.9,0.86,13.3,281.0,12.6,1002.2
2013-05-24,14.4,14.4,0.73,8.6,221.0,12.2,1005.5
2013-05-25,14.4,14.4,0.75,12.4,227.0,12.4,1008.2
2013-05-26,,10.7,0.93,12.7,224.0,9.6,1007.9
2013-05-27,11.9,11.7,0.89,11.7,207.0,10.8,1010.9
2013-05-28,15.4,15.4,0.78,9.7,172.0,11.8,1009.3
2013-05-29,19.4,19.4,0.7,12.6,142.0,11.9,1002.8
2013-05-30,15.2,15.1,0.89,14.4,183.0,10.9,1001.3
2013-05-31,13.8,13.5,0.76,12.9,188.0,13.0,1002.7
2013-06-01,13.3,13.3,0.87,4.7,205.0,10.9,1005.9
2013-06-02,15.1,15.1,0.83,7.7,217.0,12.2,1008.2
2013-06-03,14.2,14.2,0.82,18.2,285.0,11.8,1012.9
2013-06-04,13.0,13.0,0.92,9.7,236.0,10.2,1012.9
2013-06-05,15.7,15.7,0.89,5.1,250.0,9.0,1015.4
2013-06-06,17.1,17.1,0.86,6.8,293.0,8.8,1017.4
2013-06-07,,18.8,0.83,8.7,260.0,9.6,1015.6
2013-06-08,20.4,20.4,0.78,8.8,241.0,10.8,1013.2
2013-06-09,22.0,22.1,0.71,8.5,178.0,11.5,1011.2
2013-06-10,19.9,19.9,0.82,9.1,176.0,12.0,1008.8
2013-06-11,18.7,18.7,0.77,11.8,238.0,12.4,1010.0
2013-06-12,19.2,19.2,0.74,15.9,268.0,12.6,1013.7
2013-06-13,20.9,20.9,0.68,13.2,268.0,12.5,1016.8
2013-06-14,21.8,21.8,0.69,6.0,265.0,12.0,1015.9
2013-06-15,23.1,23.1,0.68,4.9,264.0,11.7,1015.0
2013-06-16,24.5,24.6,0.66,4.3,198.0,11.9,1016.1
2013-06-17,26.0,26.2,0.62,3.8,145.0,11.6,1016.8
2013-06-18,26.8,27.6,0.66,3.9,131.0,11.9,1016.5
2013-06-19,27.8,28.6,0.63,3.4,139.0,11.9,1015.5
2013-06-20,28.1,29.5,0.66,9.9,127.0,11.7,1014.7
2013-06-21,28.0,29.5,0.66,7.4,164.0,11.7,1013.2
2013-06-22,27.5,28.7,0.67,6.8,185.0,11.1,1012.0
2013-06-23,23.9,24.5,0.81,6.9,219.0,11.9,1011.1
2013-06-24,20.0,20.1,0.89,12.7,216.0,11.6,1009.7
2013-06-25,15.5,15.5,0.84,12.5,264.0,12.7,1015.0
2013-06-26,15.0,15.0,0.75,15.1,288.0,12.6,1020.5
2013-06-27,15.1,15.1,0.8,8.8,292.0,12.6,1020.7
2013-06-28,16.5,16.5,0.84,6.8,262.0,12.1,975.1
2013-06-29,17.8,17.8,0.74,7.4,279.0,12.4,1015.2
2013-06-30,18.0,18.0,0.72,17.4,315.0,12.5,1015.0
2013-07-01,17.8,17.8,0.66,11.2,298.0,12.1,1018.9
2013-07-02,19.3,19.3,0.65,3.5,204.0,11.5,1018.7
2013-07-03,20.9,20.8,0.63,5.0,134.0,12.0,1016.0
2013-07-04,22.5,22.2,0.64,9.6,104.0,11.9,1016.0
2013-07-05,23.2,23.2,0.67,11.0,273.0,12.3,1018.2
2013-07-06,24.4,24.5,0.7,10.1,96.0,12.1,1020.1
2013-07-07,24.4,24.5,0.68,13.6,73.0,12.0,1021.7
2013-07-08,24.5,24.7,0.62,14.6,54.0,12.1,1022.4
2013-07-09,22.3,22.4,0.72,8.6,95.0,12.1,1019.6
2013-07-10,23.1,23.1,0.7,5.7,232.0,10.9,1012.9
2013-07-11,21.2,21.3,0.72,10.2,224.0,12.2,1011.4
2013-07-12,19.2,19.2,0.65,12.0,293.0,12.1,1016.7
2013-07-13,19.8,19.8,0.65,12.7,289.0,12.1,1017.4
2013-07-14,20.4,20.3,0.63,12.4,294.0,11.9,1016.7
2013-07-15,20.4,20.4,0.66,13.3,259.0,12.5,1016.4
2013-07-16,18.8,18.8,0.7,9.5,243.0,12.5,1020.7
2013-07-17,21.5,21.4,0.63,6.8,190.0,11.9,1021.1
2013-07-18,22.6,22.5,0.64,6.3,119.0,12.0,1019.9
2013-07-19,23.0,23.0,0.69,4.7,279.0,12.2,1017.0
2013-07-20,24.3,24.3,0.6,10.8,231.0,11.9,1014.4
2013-07-21,21.5,21.4,0.5,13.0,61.0,12.0,1018.5
2013-07-22,21.4,21.1,0.6,6.6,185.0,12.1,1017.0
2013-07-23,23.7,23.4,0.59,6.6,274.0,11.9,1012.7
2013-07-24,24.1,23.9,0.59,8.3,264.0,12.3,1013.2
2013-07-25,23.0,22.7,0.6,7.5,284.0,11.9,1014.8
2013-07-26,24.4,24.5,0.63,6.8,234.0,12.0,1015.1
2013-07-27,26.1,26.0,0.58,4.8,170.0,11.8,1013.9
2013-07-28,26.9,27.0,0.58,7.9,157.0,11.9,1014.7
2013-07-29,29.0,29.4,0.52,10.3,184.0,11.9,1012.7
2013-07-30,23.1,23.1,0.67,16.0,274.0,12.4,1014.7
2013-07-31,22.6,22.5,0.63,9.2,316.0,12.1,1016.6
2013-08-01,24.6,24.4,0.57,6.1,168.0,15.4,974.9
2013-08-02,25.7,25.5,0.57,5.0,162.0,15.9,1017.6
2013-08-03,27.2,27.1,0.56,6.3,209.0,15.8,1015.7
2013-08-04,27.0,26.6,0.5,9.3,95.0,15.9,1017.2
2013-08-05,26.2,26.0,0.52,6.5,197.0,15.9,1017.5
2013-08-06,27.4,27.1,0.54,4.3,140.0,15.9,1015.6
2013-08-07,27.5,27.1,0.51,5.8,134.0,15.9,1014.3
2013-08-08,28.2,28.0,0.5,8.5,154.0,15.9,1014.7
2013-08-09,28.6,28.4,0.48,8.3,141.0,15.9,1011.8
2013-08-10,24.3,24.4,0.61,17.5,320.0,15.4,1012.2
2013-08-11,22.3,22.3,0.6,9.2,214.0,14.6,1015.0
2013-08-12,23.3,22.7,0.52,5.6,202.0,15.9,1016.0
2013-08-13,25.2,24.7,0.49,7.8,203.0,15.6,1014.0
2013-08-14,22.2,22.2,0.51,12.9,233.0,12.8,1018.1
2013-08-15,21.2,21.1,0.48,9.7,247.0,15.9,1021.1
2013-08-16,20.6,20.2,0.46,8.0,49.0,15.9,1020.5
2013-08-17,22.2,21.8,0.52,5.7,167.0,15.9,1017.8
2013-08-18,24.2,23.9,0.51,5.0,142.0,15.9,1016.6
2013-08-19,25.6,25.1,0.46,6.6,82.0,15.9,1014.6
2013-08-20,24.0,24.0,0.58,14.1,287.0,15.6,1015.7
2013-08-21,20.7,20.7,0.81,11.1,288.0,12.3,1020.1
2013-08-22,21.6,21.6,0.63,9.5,194.0,15.7,1018.3
2013-08-23,22.2,22.0,0.5,9.7,50.0,15.9,1016.3
2013-08-24,22.0,21.8,0.52,9.5,81.0,14.9,1013.2
2013-08-25,21.2,21.1,0.7,6.0,144.0,13.6,1011.0
2013-08-26,18.7,18.7,0.94,4.1,191.0,7.9,1011.8
2013-08-27,20.3,20.3,0.79,5.8,149.0,9.3,1012.7
2013-08-28,18.5,18.5,0.94,6.1,110.0,10.1,1011.4
2013-08-29,19.1,19.1,0.81,10.5,236.0,9.6,1016.2
2013-08-30,18.3,18.3,,7.9,279.0,14.9,1019.0
2013-08-31,18.5,18.5,0.66,4.9,254.0,15.1,1018.8
